Transaction_ID,User_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Category,Counterparty,Payment_Method
TXN09658,U184,07/10/2024,707986,Refund,9152.23,USD,Payroll,Cameron Ltd,Bank Transfer
TXN09659,U327,17/03/2024,901951,Refund,6991.82,USD,Marketing,"Harris, Lopez and Rodriguez",Cash
TXN09660,U174,01/06/2024,831696,Debit,5821.88,USD,Operations,Calderon-Benson,Cash
TXN09661,U017,29/09/2024,619958,Credit,6967.83,USD,Payroll,"Harris, Baker and Valenzuela",Credit Card
TXN09662,U291,15/05/2024,931786,Debit,5500.03,USD,Marketing,"Brown, Brown and Lawson",Bank Transfer
TXN09663,U418,06/12/2024,609143,Debit,3123.04,USD,Sales,"Gross, Ortega and Kennedy",Credit Card
TXN09664,U063,31/03/2024,531635,Debit,5072.16,USD,Marketing,Newton and Sons,Cash
TXN09665,U203,10/10/2024,321910,Debit,5676.54,USD,Payroll,"Clark, Evans and Jones",Cash
TXN09666,U393,27/09/2024,144813,Debit,6890,USD,Sales,Jones-Carey,Bank Transfer
TXN09667,U428,01/05/2024,199385,Credit,8668.66,USD,Operations,"King, Martinez and Mathis",Bank Transfer
TXN09668,U036,08/04/2024,445664,Credit,3279.99,USD,Operations,Bailey Inc,Cash
TXN09669,U258,04/07/2024,108683,Credit,5887.64,USD,Payroll,Norton-Kemp,Credit Card
TXN09670,U127,01/06/2024,886482,Credit,9789.17,USD,Marketing,Wheeler Ltd,Cash
TXN09671,U278,13/04/2024,954841,Refund,8037.76,USD,Sales,"Smith, Mitchell and Castillo",Bank Transfer
TXN09672,U087,07/06/2024,823345,Debit,502.51,USD,Marketing,"Sparks, Franco and Pope",Credit Card
TXN09673,U092,30/09/2024,625933,Credit,1249.93,USD,Operations,Deleon-Collins,Bank Transfer
TXN09674,U044,30/09/2024,231818,Refund,1356.33,USD,Payroll,"Gray, Fox and Knight",Bank Transfer
TXN09675,U374,02/04/2024,491713,Credit,5995.09,USD,Marketing,"Miller, Adams and Blankenship",Credit Card
TXN09676,U038,15/01/2024,268624,Refund,1814.01,USD,Operations,Hoffman-Jackson,Bank Transfer
TXN09677,U138,14/12/2024,421660,Debit,8449.74,USD,Operations,Sanchez-Patrick,Credit Card
TXN09678,U007,28/09/2024,343852,Credit,7812.65,USD,Inventory,"Boyd, Ford and Reynolds",Credit Card
TXN09679,U062,25/04/2024,205171,Refund,9946.89,USD,Marketing,Ortiz-Gordon,Cash
TXN09680,U016,08/05/2024,345891,Credit,2471.5,USD,Marketing,"Johnson, Levy and Watson",Credit Card
TXN09681,U255,27/09/2024,963522,Credit,9288.2,USD,Marketing,Conrad PLC,Cash
TXN09682,U437,12/02/2024,581139,Refund,8892.65,USD,Sales,Harris-Williams,Credit Card
TXN09683,U120,01/02/2024,648464,Debit,454.44,USD,Payroll,"Gutierrez, Carney and Johnson",Bank Transfer
TXN09684,U114,18/06/2024,610829,Credit,1142.75,USD,Payroll,Scott-Lawrence,Bank Transfer
TXN09685,U086,08/03/2024,463624,Debit,4750.06,USD,Payroll,Jones Inc,Cash
TXN09686,U055,23/06/2024,143226,Credit,4230.6,USD,Inventory,Young Inc,Cash
TXN09687,U382,26/11/2024,568036,Credit,7284.69,USD,Sales,Rodriguez-Baird,Cash
TXN09688,U071,01/10/2024,594509,Refund,2278.42,USD,Payroll,Ortiz-Johnson,Credit Card
TXN09689,U176,11/11/2024,105795,Credit,5964.11,USD,Inventory,"James, Miles and Kennedy",Cash
TXN09690,U062,24/10/2024,326951,Credit,7529.54,USD,Payroll,King-Carr,Bank Transfer
TXN09691,U366,10/10/2024,147881,Debit,5556.84,USD,Payroll,Villarreal-Johnson,Bank Transfer
TXN09692,U484,03/07/2024,870650,Refund,3954.91,USD,Marketing,Hart Group,Credit Card
TXN09693,U343,25/11/2024,251768,Refund,4218.28,USD,Payroll,"Robinson, Rogers and Riley",Cash
TXN09694,U223,05/07/2024,880242,Debit,2493.04,USD,Marketing,Lopez-Johnson,Credit Card
TXN09695,U030,12/05/2024,961021,Refund,9758.88,USD,Payroll,Thompson-Tyler,Bank Transfer
TXN09696,U193,15/01/2024,713453,Refund,6479.71,USD,Marketing,"Lamb, Carroll and Martinez",Cash
TXN09697,U032,23/05/2024,275047,Debit,1009.08,USD,Sales,"Kim, Torres and Garcia",Cash
TXN09698,U306,28/02/2024,903804,Refund,5796.9,USD,Inventory,"Oneill, Wiggins and Morrison",Bank Transfer
TXN09699,U403,05/03/2024,497154,Refund,3283.26,USD,Operations,Nguyen and Sons,Bank Transfer
TXN09700,U494,10/05/2024,174475,Debit,5998.94,USD,Inventory,Hughes-Saunders,Cash
TXN09701,U033,25/01/2024,951999,Credit,3796.04,USD,Payroll,Hansen-Garcia,Cash
TXN09702,U432,06/09/2024,388760,Refund,86.71,USD,Operations,Roberts Group,Credit Card
TXN09703,U200,18/03/2024,574458,Credit,257.48,USD,Operations,Lee LLC,Bank Transfer
TXN09704,U331,25/12/2024,763311,Credit,6564.08,USD,Inventory,"Huff, Casey and Stevens",Cash
TXN09705,U399,24/05/2024,233777,Refund,5728.27,USD,Payroll,Jones LLC,Cash
TXN09706,U431,25/01/2024,435053,Refund,8071.87,USD,Sales,Manning Group,Cash
TXN09707,U483,06/03/2024,356196,Credit,2994.15,USD,Sales,Lopez-Mccarty,Cash
TXN09708,U102,09/06/2024,122895,Refund,9713.03,USD,Marketing,Stewart-Meza,Cash
TXN09709,U179,22/10/2024,191959,Debit,2509.68,USD,Payroll,Johnson Inc,Credit Card
TXN09710,U398,18/10/2024,255855,Refund,479.11,USD,Operations,"Sutton, Evans and Warner",Cash
TXN09711,U341,05/04/2024,613479,Debit,9205.88,USD,Inventory,Herring and Sons,Cash
TXN09712,U202,28/02/2024,342256,Credit,9986.41,USD,Payroll,Smith Ltd,Bank Transfer
TXN09713,U462,13/08/2024,387450,Credit,6827.26,USD,Payroll,Barnes Group,Bank Transfer
TXN09714,U391,14/07/2024,538662,Debit,2746.98,USD,Operations,Jackson-White,Bank Transfer
TXN09715,U478,01/04/2024,123742,Credit,9031.27,USD,Payroll,"Randolph, Newton and Ball",Credit Card
TXN09716,U030,25/07/2024,450075,Credit,8617.03,USD,Operations,"Peters, Davila and Wright",Credit Card
TXN09717,U035,21/10/2024,410976,Credit,6137.77,USD,Inventory,"Boone, Henry and Johnson",Cash
TXN09718,U062,09/04/2024,602011,Debit,4319.09,USD,Inventory,Harris-Barker,Bank Transfer
TXN09719,U500,03/08/2024,180673,Debit,4110.5,USD,Inventory,"Patel, Lee and Logan",Cash
TXN09720,U157,11/09/2024,504738,Credit,3275.48,USD,Inventory,Smith Ltd,Bank Transfer
TXN09721,U062,15/08/2024,297519,Debit,4363.68,USD,Inventory,Rios LLC,Bank Transfer
TXN09722,U003,14/12/2024,383424,Debit,1626.67,USD,Marketing,"Allen, Williams and Martinez",Bank Transfer
TXN09723,U029,20/06/2024,792998,Credit,8203.71,USD,Operations,Mccall-Rodriguez,Credit Card
TXN09724,U010,30/09/2024,849112,Refund,9314.62,USD,Marketing,Alvarez PLC,Bank Transfer
TXN09725,U232,14/08/2024,490537,Credit,3154.33,USD,Sales,Thornton-Beard,Bank Transfer
TXN09726,U500,16/09/2024,289698,Refund,8653.13,USD,Operations,Atkinson-Nichols,Bank Transfer
TXN09727,U286,14/05/2024,709962,Credit,4905.39,USD,Marketing,Fields-Leach,Bank Transfer
TXN09728,U252,06/03/2024,867638,Debit,4436.53,USD,Inventory,"Adams, Oneal and Sullivan",Credit Card
TXN09729,U285,30/10/2024,334254,Credit,5379.8,USD,Inventory,Espinoza LLC,Credit Card
TXN09730,U128,17/05/2024,903393,Debit,301.55,USD,Marketing,Payne LLC,Bank Transfer
TXN09731,U337,12/09/2024,353250,Credit,4511.71,USD,Payroll,Thomas-Gomez,Bank Transfer
TXN09732,U289,22/06/2024,840958,Credit,9530.38,USD,Operations,Shaw LLC,Cash
TXN09733,U210,07/06/2024,859729,Refund,7682.37,USD,Sales,"Cabrera, Farrell and Bowers",Cash
TXN09734,U485,20/12/2024,963416,Credit,9647.93,USD,Marketing,Spence-Mckenzie,Bank Transfer
TXN09735,U484,31/07/2024,628538,Credit,1930.95,USD,Marketing,Garcia-White,Cash
TXN09736,U021,30/05/2024,202998,Refund,5069.15,USD,Marketing,Frost-Ingram,Cash
TXN09737,U003,29/03/2024,937881,Credit,6090.02,USD,Payroll,Whitaker-Hall,Cash
TXN09738,U380,23/07/2024,994603,Debit,4257.26,USD,Sales,Taylor-Houston,Bank Transfer
TXN09739,U220,19/01/2024,969809,Debit,2432.74,USD,Marketing,"Simpson, Garza and Gray",Cash
TXN09740,U346,09/02/2024,314903,Refund,7824.48,USD,Marketing,Herrera-Jones,Bank Transfer
TXN09741,U216,13/05/2024,979569,Credit,2588.3,USD,Payroll,Thomas-Hayes,Cash
TXN09742,U130,27/07/2024,328071,Refund,4050.32,USD,Operations,Ruiz Inc,Credit Card
TXN09743,U117,06/05/2024,678365,Debit,3818.79,USD,Operations,Davis Inc,Bank Transfer
TXN09744,U394,20/05/2024,506226,Credit,1316.75,USD,Marketing,Sherman-Scott,Credit Card
TXN09745,U425,21/11/2024,867215,Credit,6339,USD,Sales,Thomas-Gonzalez,Cash
TXN09746,U220,22/02/2024,994936,Refund,7706.54,USD,Marketing,Braun-Garcia,Bank Transfer
TXN09747,U296,18/08/2024,767902,Refund,3371.71,USD,Sales,Ward-Brown,Bank Transfer
TXN09748,U261,11/03/2024,341998,Refund,2899.01,USD,Operations,"Richardson, Black and Ward",Bank Transfer
TXN09749,U021,15/12/2024,543141,Refund,1092.9,USD,Inventory,Rodriguez LLC,Cash
TXN09750,U342,27/05/2024,623922,Credit,6329.91,USD,Marketing,"Cowan, Johnson and Lopez",Cash
TXN09751,U009,30/12/2024,766728,Credit,6040.47,USD,Payroll,"Murphy, Mann and Krause",Bank Transfer
TXN09752,U270,27/01/2024,957603,Refund,3476.76,USD,Sales,Villegas-Brown,Cash
TXN09753,U034,17/11/2024,356490,Debit,9254.27,USD,Marketing,Burton-Byrd,Cash
TXN09754,U409,16/04/2024,656449,Debit,101.47,USD,Marketing,Fitzpatrick-Lin,Cash
TXN09755,U023,02/03/2024,881067,Refund,9319.83,USD,Marketing,Beck LLC,Credit Card
TXN09756,U074,19/02/2024,792537,Refund,4260.7,USD,Operations,Fleming-Moore,Cash
TXN09757,U033,23/12/2024,527813,Debit,8557.2,USD,Sales,Gould Group,Bank Transfer
TXN09758,U450,07/02/2024,374863,Refund,1192.96,USD,Payroll,Miller-Rodriguez,Cash
TXN09759,U057,24/07/2024,104400,Credit,1530.04,USD,Inventory,Diaz-Boone,Bank Transfer
TXN09760,U095,08/01/2024,227857,Refund,1818.63,USD,Inventory,"Johnston, Yang and Page",Cash
TXN09761,U409,14/01/2024,737076,Debit,7622.75,USD,Marketing,"Green, Brennan and Wilson",Cash
TXN09762,U189,17/04/2024,118586,Debit,4524.74,USD,Sales,"Campbell, Huerta and Patel",Cash
TXN09763,U005,29/04/2024,830582,Credit,9643.7,USD,Marketing,"Holmes, Rodgers and Pollard",Bank Transfer
TXN09764,U154,01/07/2024,789209,Debit,4788.87,USD,Payroll,Phillips LLC,Cash
TXN09765,U324,09/02/2024,819889,Refund,6569.88,USD,Sales,"Harmon, Arnold and Torres",Credit Card
TXN09766,U330,28/10/2024,768467,Credit,3113.06,USD,Operations,Lozano-Joseph,Credit Card
TXN09767,U080,14/07/2024,607877,Credit,1352.02,USD,Operations,Williams-Villegas,Credit Card
TXN09768,U462,19/06/2024,589842,Refund,3166.89,USD,Marketing,Rogers-Berry,Cash
TXN09769,U264,18/06/2024,505817,Debit,682.65,USD,Inventory,"Thornton, English and Ayala",Bank Transfer
TXN09770,U260,04/10/2024,743194,Debit,287.21,USD,Payroll,Sanford PLC,Credit Card
TXN09771,U079,17/09/2024,626178,Debit,799.86,USD,Sales,Foster and Sons,Credit Card
TXN09772,U267,23/10/2024,894527,Debit,2816.5,USD,Sales,Hernandez LLC,Credit Card
TXN09773,U369,06/03/2024,224049,Refund,9835.1,USD,Sales,Fields PLC,Credit Card
TXN09774,U260,11/11/2024,289604,Refund,932.08,USD,Inventory,"Olson, Brennan and Holmes",Bank Transfer
TXN09775,U028,20/07/2024,813884,Refund,9108.08,USD,Marketing,Larson LLC,Cash
TXN09776,U337,10/05/2024,411942,Debit,8519.35,USD,Payroll,"Brooks, Campbell and Brown",Credit Card
TXN09777,U056,03/04/2024,650832,Refund,8154.7,USD,Inventory,"Hanson, Foster and Best",Bank Transfer
TXN09778,U448,05/07/2024,885224,Refund,2519.5,USD,Inventory,Reese Ltd,Cash
TXN09779,U165,04/03/2024,186281,Credit,7970.85,USD,Marketing,Kim-Jones,Bank Transfer
TXN09780,U176,15/11/2024,745788,Credit,6397.78,USD,Marketing,Scott Group,Cash
TXN09781,U234,07/03/2024,953992,Credit,9933.8,USD,Sales,May Ltd,Bank Transfer
TXN09782,U094,25/10/2024,261985,Credit,71.13,USD,Marketing,Gilbert-Ramos,Credit Card
TXN09783,U294,18/05/2024,738577,Refund,9045.33,USD,Marketing,Francis Group,Cash
TXN09784,U235,27/06/2024,193091,Debit,5373.14,USD,Sales,King-Hunt,Cash
TXN09785,U119,04/01/2025,281630,Credit,1092.4,USD,Sales,Lara-Anthony,Bank Transfer
TXN09786,U064,08/07/2024,239731,Debit,5892.21,USD,Payroll,Horton-Rose,Bank Transfer
TXN09787,U327,03/05/2024,796299,Refund,9819.97,USD,Inventory,"Roberts, Schwartz and Dudley",Credit Card
TXN09788,U496,07/10/2024,224390,Refund,4817.19,USD,Payroll,Boone Ltd,Bank Transfer
TXN09789,U040,06/09/2024,286350,Credit,4950.4,USD,Payroll,Levy Ltd,Cash
TXN09790,U255,07/10/2024,969610,Credit,5592.71,USD,Marketing,Bishop-Hall,Credit Card
TXN09791,U133,10/09/2024,620066,Debit,1966.88,USD,Marketing,"Hanson, Cooke and Foster",Credit Card
TXN09792,U246,31/03/2024,342585,Debit,800.53,USD,Payroll,Jordan Group,Credit Card
TXN09793,U116,22/03/2024,802757,Credit,5782.62,USD,Inventory,Donaldson Ltd,Credit Card
TXN09794,U236,08/10/2024,920129,Credit,8825.96,USD,Sales,Hernandez-Lee,Credit Card
TXN09795,U140,04/11/2024,137258,Debit,3590.07,USD,Payroll,"Washington, Burgess and Collins",Bank Transfer
TXN09796,U446,11/10/2024,994427,Credit,9307.94,USD,Inventory,Padilla-Smith,Cash
TXN09797,U327,25/07/2024,976736,Credit,8973.68,USD,Sales,Phillips Ltd,Credit Card
TXN09798,U134,25/04/2024,312347,Refund,9310.54,USD,Inventory,White-Hill,Credit Card
TXN09799,U220,24/04/2024,135984,Debit,2739.24,USD,Operations,Webster Inc,Credit Card
TXN09800,U255,18/09/2024,901902,Debit,1357.75,USD,Sales,Haley Group,Bank Transfer
TXN09801,U015,24/07/2024,934897,Debit,7185.6,USD,Payroll,Hunt-Wallace,Credit Card
TXN09802,U424,23/04/2024,374642,Refund,7927.36,USD,Operations,Lloyd-Mora,Credit Card
TXN09803,U155,13/05/2024,869556,Refund,8528.89,USD,Marketing,Orr PLC,Cash
TXN09804,U326,21/01/2024,338702,Refund,6389.55,USD,Operations,Thomas-Roberts,Cash
TXN09805,U304,07/03/2024,182171,Refund,4255.63,USD,Marketing,Powell Group,Bank Transfer
TXN09806,U301,25/11/2024,994196,Debit,1481.27,USD,Sales,Dixon-Wilson,Cash
TXN09807,U251,03/02/2024,337866,Debit,1117.97,USD,Marketing,Webster-Alexander,Bank Transfer
TXN09808,U376,25/11/2024,621406,Credit,1654.59,USD,Inventory,"Morton, Brandt and Smith",Credit Card
TXN09809,U401,23/02/2024,756455,Debit,2046.87,USD,Marketing,Allen-Arnold,Cash
TXN09810,U252,24/06/2024,846628,Credit,2519.77,USD,Payroll,"Mcdaniel, Vasquez and Davis",Credit Card
TXN09811,U098,29/02/2024,344072,Refund,7356.8,USD,Inventory,"Finley, Martinez and Adams",Credit Card
TXN09812,U208,01/06/2024,919129,Debit,8846.13,USD,Marketing,"Brown, Padilla and Keller",Bank Transfer
TXN09813,U445,17/05/2024,884547,Debit,3428.08,USD,Inventory,Ballard and Sons,Credit Card
TXN09814,U147,07/03/2024,762530,Credit,4306.54,USD,Marketing,Liu-Ramirez,Cash
TXN09815,U370,16/12/2024,805710,Refund,6967.38,USD,Operations,"Riley, Smith and Evans",Cash
TXN09816,U052,23/01/2024,994699,Credit,7297.67,USD,Operations,Martinez-Thomas,Credit Card
TXN09817,U196,15/08/2024,977531,Refund,8665.32,USD,Marketing,Martinez-Henson,Cash
TXN09818,U312,16/05/2024,665307,Credit,5327.58,USD,Operations,Contreras and Sons,Bank Transfer
TXN09819,U095,12/01/2024,958548,Debit,4617.43,USD,Operations,Johnson Group,Cash
TXN09820,U327,28/12/2024,130010,Debit,3510.04,USD,Marketing,"Lopez, Edwards and Jones",Cash
TXN09821,U364,06/03/2024,981931,Credit,8191.82,USD,Payroll,"Glover, Cole and Jennings",Cash
TXN09822,U234,06/06/2024,479623,Debit,1696.35,USD,Sales,"Silva, Henderson and Murphy",Credit Card
TXN09823,U012,21/02/2024,774176,Refund,9834.18,USD,Marketing,"Branch, Riley and Graves",Credit Card
TXN09824,U337,20/02/2024,744966,Debit,9480.4,USD,Operations,Hardy-Mendez,Credit Card
TXN09825,U031,20/01/2024,294917,Debit,1756.54,USD,Operations,"Nolan, Williamson and Shaw",Credit Card
TXN09826,U426,16/10/2024,760542,Refund,1287.89,USD,Sales,Medina Ltd,Cash
TXN09827,U286,02/08/2024,275179,Refund,6720.77,USD,Payroll,Torres-Nguyen,Cash
TXN09828,U073,04/11/2024,307495,Credit,6950.21,USD,Payroll,"Pearson, Schroeder and Anderson",Bank Transfer
TXN09829,U129,10/08/2024,379300,Credit,2333.28,USD,Inventory,Lee-Johnson,Credit Card
TXN09830,U443,25/06/2024,383247,Refund,3249.75,USD,Operations,Cox Inc,Credit Card
TXN09831,U420,06/10/2024,837907,Credit,2539.65,USD,Sales,"Hendricks, Vasquez and Acevedo",Cash
TXN09832,U415,25/08/2024,690912,Debit,7971.19,USD,Marketing,"Webb, Sanchez and Patrick",Credit Card
TXN09833,U001,19/04/2024,280428,Debit,9799.68,USD,Operations,Berry Ltd,Cash
TXN09834,U088,08/09/2024,499514,Refund,2690.86,USD,Sales,"Richards, Duffy and Jones",Bank Transfer
TXN09835,U110,04/12/2024,951646,Debit,324.04,USD,Marketing,"Lee, Long and Adams",Credit Card
TXN09836,U444,08/09/2024,510049,Debit,9446.28,USD,Sales,Stone Ltd,Credit Card
TXN09837,U185,01/01/2025,806741,Credit,2552.1,USD,Payroll,Rodgers-Hernandez,Credit Card
TXN09838,U172,09/02/2024,328801,Credit,6531.68,USD,Inventory,"Lewis, Mcclure and Yates",Cash
TXN09839,U094,11/11/2024,758033,Refund,2859.22,USD,Operations,Flowers-Mayer,Bank Transfer
TXN09840,U228,06/04/2024,939443,Credit,4677.57,USD,Sales,Petersen-Stokes,Cash
TXN09841,U298,11/08/2024,532779,Credit,7400.28,USD,Sales,"Houston, Sandoval and Hodge",Cash
TXN09842,U413,10/03/2024,947210,Debit,8700,USD,Operations,Jenkins Group,Cash
TXN09843,U168,15/11/2024,665061,Credit,8456.64,USD,Payroll,Davila-Cook,Credit Card
TXN09844,U454,09/09/2024,183387,Debit,776.27,USD,Sales,White-Jenkins,Bank Transfer
TXN09845,U476,24/01/2024,939543,Refund,1408.04,USD,Marketing,"Smith, Martinez and Coleman",Bank Transfer
TXN09846,U437,22/02/2024,126157,Debit,1943.56,USD,Payroll,Cabrera Ltd,Credit Card
TXN09847,U297,06/03/2024,980541,Credit,9347.2,USD,Marketing,"Garcia, Wilson and Mckenzie",Credit Card
TXN09848,U023,20/09/2024,884484,Refund,9847.41,USD,Inventory,"Pierce, Baker and Haynes",Credit Card
TXN09849,U486,13/08/2024,817384,Refund,2861.8,USD,Operations,"Johnson, Forbes and Hall",Credit Card
TXN09850,U043,28/11/2024,819480,Debit,5377.3,USD,Sales,Garcia Inc,Credit Card
TXN09851,U214,25/03/2024,238409,Credit,7655.85,USD,Inventory,Haas-Little,Cash
TXN09852,U271,29/06/2024,855146,Debit,7312.41,USD,Payroll,Cooper-Lopez,Bank Transfer
TXN09853,U113,22/06/2024,184764,Credit,4917.62,USD,Payroll,"Kramer, Mahoney and Beasley",Bank Transfer
TXN09854,U218,25/04/2024,608107,Debit,9401.45,USD,Inventory,Barker-Hester,Cash
TXN09855,U267,05/12/2024,878801,Debit,7337.06,USD,Payroll,Peck-Graves,Credit Card
TXN09856,U464,02/06/2024,990547,Credit,9833.06,USD,Marketing,"Gates, Reynolds and Richardson",Bank Transfer
TXN09857,U433,06/11/2024,894237,Credit,4512.99,USD,Sales,"Bautista, Velez and Kelley",Bank Transfer
TXN09858,U480,30/01/2024,714233,Debit,9012.69,USD,Operations,Hudson PLC,Cash
TXN09859,U444,30/04/2024,599067,Refund,3987.46,USD,Payroll,"Diaz, Fuller and Hayes",Credit Card
TXN09860,U003,18/05/2024,469860,Credit,2070.74,USD,Payroll,Rodriguez-Estrada,Cash
TXN09861,U366,27/11/2024,637497,Debit,6648.34,USD,Operations,Castillo and Sons,Bank Transfer
TXN09862,U377,05/03/2024,654948,Credit,6454.2,USD,Marketing,"Haley, Alvarez and Murray",Cash
TXN09863,U370,14/10/2024,306908,Refund,6788.4,USD,Sales,"Cooper, Wang and Casey",Cash
TXN09864,U178,28/09/2024,127838,Refund,1671.91,USD,Sales,"Mahoney, Franklin and Johnson",Credit Card
TXN09865,U402,28/07/2024,260596,Refund,1705.51,USD,Operations,Espinoza-Jones,Credit Card
TXN09866,U140,13/07/2024,101677,Credit,1924.37,USD,Sales,Shea-Wagner,Cash
TXN09867,U398,11/09/2024,633894,Debit,8327.71,USD,Inventory,Curtis PLC,Credit Card
TXN09868,U322,16/12/2024,947340,Debit,5393.57,USD,Marketing,Maddox-Hendrix,Credit Card
TXN09869,U203,16/09/2024,223427,Credit,6853.98,USD,Payroll,Acosta-Dennis,Credit Card
TXN09870,U271,13/07/2024,279142,Debit,8198.28,USD,Operations,Potter-Lara,Cash
TXN09871,U119,11/01/2024,589379,Credit,8978.42,USD,Sales,Rodgers-Rivas,Cash
TXN09872,U047,16/12/2024,466851,Refund,3542.77,USD,Payroll,"Miller, Lamb and Pierce",Bank Transfer
TXN09873,U398,24/05/2024,402921,Credit,136.03,USD,Payroll,Wilson-Santiago,Bank Transfer
TXN09874,U351,21/06/2024,820948,Refund,5433.59,USD,Operations,"Bowen, Weeks and Ward",Cash
TXN09875,U085,13/05/2024,455658,Debit,8013.95,USD,Payroll,"Lee, West and Rios",Cash
TXN09876,U009,10/04/2024,727519,Refund,682.04,USD,Marketing,Bailey-Barrett,Bank Transfer
TXN09877,U495,03/06/2024,741829,Credit,7842.54,USD,Operations,"Reynolds, Spencer and Davis",Bank Transfer
TXN09878,U040,08/10/2024,480157,Refund,9623.54,USD,Marketing,"Silva, Velazquez and Jones",Cash
TXN09879,U189,26/12/2024,400854,Credit,8268.75,USD,Payroll,"Shepherd, Branch and Barrett",Bank Transfer
TXN09880,U239,27/06/2024,595329,Refund,2556.75,USD,Marketing,Gonzalez-Carroll,Bank Transfer
TXN09881,U410,26/02/2024,435404,Refund,7150.43,USD,Inventory,Patterson-Martin,Cash
TXN09882,U072,02/09/2024,558583,Credit,1951.68,USD,Marketing,Schmidt-Peterson,Cash
TXN09883,U268,26/06/2024,626276,Debit,3872.26,USD,Operations,Barker-Colon,Cash
TXN09884,U374,23/04/2024,127783,Debit,9943.36,USD,Operations,Stevens and Sons,Cash
TXN09885,U099,21/12/2024,805009,Refund,9788.82,USD,Operations,"Myers, Burke and Deleon",Bank Transfer
TXN09886,U294,14/05/2024,306859,Debit,3256.75,USD,Inventory,Peterson LLC,Credit Card
TXN09887,U474,13/09/2024,511981,Debit,5457.73,USD,Operations,Ball-Gardner,Credit Card
TXN09888,U444,25/09/2024,855109,Credit,8299.14,USD,Marketing,Liu-Poole,Cash
TXN09889,U435,12/12/2024,522003,Debit,2674.99,USD,Inventory,"Mendoza, Castaneda and Norris",Credit Card
TXN09890,U123,13/06/2024,387936,Credit,8939,USD,Operations,Anderson-Gonzalez,Bank Transfer
TXN09891,U222,31/08/2024,123679,Credit,3316.93,USD,Operations,Pearson Group,Bank Transfer
TXN09892,U273,04/06/2024,481778,Refund,2302.89,USD,Marketing,"Martinez, Thompson and James",Bank Transfer
TXN09893,U450,02/09/2024,509863,Refund,3062.78,USD,Operations,Dalton LLC,Bank Transfer
TXN09894,U326,26/12/2024,956076,Refund,367.28,USD,Operations,Anderson-Wade,Credit Card
TXN09895,U461,04/08/2024,479427,Refund,9209.12,USD,Payroll,"Tran, Harris and Cross",Bank Transfer
TXN09896,U436,02/07/2024,136480,Refund,7003.05,USD,Inventory,Stephens-Cunningham,Bank Transfer
